date,item,price
2002-09-02,"laptop",1079
2002-09-02,"tv",6268
2002-09-02,"tv",607
2002-09-02,"cameras",1129
2002-09-02,"laptop",2840
2002-09-02,"printer",206
2002-09-02,"tv",2923
2002-09-02,"tv",391
2002-09-02,"smartwatch",250
2002-09-02,"desktop",3369
2002-09-02,"tv",2232
2002-09-02,"laptop",2652
2002-09-02,"cameras",2527
2002-09-02,"cameras",1179
2002-09-02,"tablet",1386
2002-09-03,"phone",262
2002-09-03,"smartwatch",532
2002-09-03,"tablet",111
2002-09-03,"desktop",5557
2002-09-03,"desktop",3235
2002-09-03,"tv",3353
2002-09-03,"laptop",1225
2002-09-03,"monitor",82
2002-09-03,"monitor",1309
2002-09-03,"laptop",809
2002-09-03,"desktop",5439
2002-09-03,"laptop",1034
2002-09-03,"desktop",2473
2002-09-03,"desktop",2114
2002-09-03,"phone",661
2002-09-03,"printer",116
2002-09-03,"tablet",1425
2002-09-03,"cameras",90
2002-09-03,"laptop",986
2002-09-03,"cameras",2835
2002-09-03,"tablet",207
2002-09-03,"printer",90
2002-09-03,"smartwatch",692
2002-09-03,"tv",3899
2002-09-03,"desktop",2563
2002-09-03,"monitor",2607
2002-09-03,"tablet",1119
2002-09-03,"tv",1608
2002-09-03,"laptop",661
2002-09-03,"tablet",1113
2002-09-03,"phone",143
2002-09-03,"monitor",2813
2002-09-03,"laptop",1791
2002-09-03,"printer",104
2002-09-03,"phone",404
2002-09-03,"desktop",3428
2002-09-03,"desktop",3362
2002-09-03,"desktop",3492
2002-09-03,"printer",110
2002-09-03,"laptop",644
2002-09-03,"smartwatch",139
2002-09-03,"phone",148
2002-09-03,"printer",71
2002-09-03,"smartwatch",611
2002-09-03,"printer",301
2002-09-03,"laptop",1007
2002-09-03,"printer",90
2002-09-03,"tv",2613
2002-09-03,"tv",4655
2002-09-03,"laptop",1663
2002-09-03,"desktop",3869
2002-09-03,"monitor",1457
2002-09-03,"desktop",1545
2002-09-03,"smartwatch",231
2002-09-03,"laptop",480
2002-09-03,"tv",5187
2002-09-03,"tv",5430
2002-09-03,"laptop",3106
2002-09-03,"tv",4747
2002-09-03,"phone",257
2002-09-03,"desktop",2014
2002-09-03,"smartwatch",560
2002-09-03,"tv",7052
2002-09-03,"smartwatch",545
2002-09-03,"phone",221
2002-09-03,"tablet",425
2002-09-03,"tv",4724
2002-09-03,"cameras",1636
2002-09-03,"smartwatch",575
2002-09-03,"cameras",1310
2002-09-03,"tablet",673
2002-09-03,"laptop",2994
2002-09-03,"smartwatch",686
2002-09-03,"cameras",476
2002-09-03,"printer",13
2002-09-03,"tv",1354
2002-09-03,"monitor",2005
2002-09-03,"desktop",3474
2002-09-03,"monitor",2382
2002-09-03,"tv",4508
2002-09-03,"monitor",1857
2002-09-04,"tv",3216
2002-09-04,"printer",208
2002-09-04,"desktop",1811
2002-09-04,"tablet",1168
2002-09-04,"tv",1458
2002-09-04,"laptop",2429
2002-09-04,"laptop",1991
2002-09-04,"laptop",1353
2002-09-04,"tv",4037
2002-09-04,"laptop",1534
2002-09-04,"smartwatch",585
2002-09-04,"tablet",788
2002-09-04,"cameras",2598
2002-09-04,"phone",649
2002-09-04,"desktop",3244
2002-09-04,"tablet",945
2002-09-04,"desktop",734
2002-09-04,"monitor",1742
2002-09-04,"laptop",548
2002-09-04,"laptop",2475
2002-09-04,"monitor",131
2002-09-04,"desktop",2316
2002-09-04,"printer",108
2002-09-04,"monitor",1841
2002-09-04,"cameras",3703
2002-09-04,"smartwatch",494
2002-09-04,"desktop",4594
2002-09-04,"tv",2311
2002-09-04,"desktop",4849
2002-09-04,"monitor",806
2002-09-04,"cameras",628
2002-09-04,"desktop",5529
2002-09-04,"desktop",5227
2002-09-04,"laptop",609
2002-09-04,"printer",264
2002-09-04,"desktop",981
2002-09-04,"tv",5473
2002-09-04,"phone",273
2002-09-04,"printer",265
2002-09-04,"desktop",3167
2002-09-04,"printer",140
2002-09-04,"printer",36
2002-09-04,"laptop",2389
2002-09-04,"laptop",2800
2002-09-04,"laptop",1785
2002-09-04,"smartwatch",465
2002-09-04,"phone",504
2002-09-04,"smartwatch",107
2002-09-04,"cameras",419
2002-09-04,"tv",7037
2002-09-04,"desktop",2359
2002-09-04,"phone",727
2002-09-04,"desktop",5495
2002-09-04,"printer",245
2002-09-04,"printer",176
2002-09-04,"monitor",2055
2002-09-04,"desktop",3294
2002-09-04,"monitor",2330
2002-09-04,"printer",211
2002-09-04,"desktop",3978
2002-09-04,"tablet",879
2002-09-04,"laptop",961
2002-09-04,"monitor",2952
2002-09-04,"tv",3881
2002-09-04,"desktop",2049
2002-09-04,"tablet",532
2002-09-04,"laptop",466
2002-09-04,"monitor",2497
2002-09-04,"tablet",933
2002-09-04,"cameras",2650
2002-09-04,"tv",2778
2002-09-04,"tablet",1309
2002-09-04,"monitor",143
2002-09-04,"tablet",127
2002-09-04,"monitor",2563
2002-09-04,"tv",5264
2002-09-04,"smartwatch",425
2002-09-04,"tablet",428
2002-09-04,"desktop",3670
2002-09-04,"laptop",1610
2002-09-04,"monitor",1898
2002-09-04,"cameras",1518
2002-09-04,"monitor",341
2002-09-04,"tv",5686
2002-09-04,"tv",2967
2002-09-04,"desktop",5635
2002-09-04,"laptop",2885
2002-09-04,"printer",141
2002-09-04,"cameras",2121
2002-09-04,"tablet",205
2002-09-04,"desktop",3535
2002-09-04,"cameras",2035
2002-09-04,"tablet",664
2002-09-04,"laptop",2394
2002-09-04,"tablet",1254
2002-09-04,"cameras",53
2002-09-04,"laptop",3043
2002-09-04,"tv",1361
2002-09-04,"tv",5723
2002-09-04,"printer",30
2002-09-04,"cameras",1647
2002-09-04,"cameras",1506
2002-09-04,"desktop",4248
2002-09-05,"tablet",959
2002-09-05,"monitor",2047
2002-09-05,"cameras",2293
2002-09-05,"laptop",1808
2002-09-05,"monitor",2900
2002-09-05,"monitor",2270
2002-09-05,"monitor",76
2002-09-05,"smartwatch",438
2002-09-05,"laptop",1283
2002-09-05,"laptop",135
2002-09-05,"phone",668
2002-09-05,"monitor",2414
2002-09-05,"monitor",1149
2002-09-05,"phone",964
2002-09-05,"printer",229
2002-09-05,"printer",78
2002-09-05,"tv",5311
2002-09-05,"monitor",2008
2002-09-05,"laptop",120
2002-09-05,"laptop",1243
2002-09-05,"phone",142
2002-09-05,"smartwatch",625
2002-09-05,"tablet",306
2002-09-05,"tv",470
2002-09-05,"smartwatch",105
2002-09-05,"desktop",5550
2002-09-05,"laptop",649
2002-09-05,"laptop",501
2002-09-05,"laptop",348
2002-09-05,"smartwatch",287
2002-09-05,"smartwatch",558
2002-09-05,"phone",880
2002-09-05,"phone",347
2002-09-05,"laptop",230
2002-09-05,"tv",1295
2002-09-05,"tablet",454
2002-09-05,"tablet",958
2002-09-05,"tablet",981
2002-09-05,"monitor",2263
2002-09-05,"monitor",1135
2002-09-05,"smartwatch",113
2002-09-05,"phone",543
2002-09-05,"laptop",732
2002-09-05,"monitor",341
2002-09-05,"tablet",192
2002-09-05,"monitor",2128
2002-09-05,"tv",2372
2002-09-05,"printer",107
2002-09-05,"desktop",705
2002-09-05,"desktop",3398
2002-09-05,"phone",337
2002-09-05,"monitor",1961
2002-09-05,"printer",116
2002-09-05,"tablet",1098
2002-09-05,"printer",81
2002-09-05,"laptop",2267
2002-09-05,"printer",229
2002-09-06,"tv",2944
2002-09-06,"monitor",2589
2002-09-06,"monitor",1026
2002-09-06,"tablet",1381
2002-09-06,"laptop",2893
2002-09-06,"tablet",391
2002-09-06,"printer",253
2002-09-06,"smartwatch",378
2002-09-06,"printer",188
2002-09-06,"tablet",303
2002-09-06,"laptop",1355
2002-09-06,"laptop",2730
2002-09-06,"cameras",246
2002-09-06,"tablet",187
2002-09-06,"laptop",2482
2002-09-06,"phone",771
2002-09-06,"desktop",2410
2002-09-06,"phone",675
2002-09-06,"tablet",348
2002-09-06,"desktop",2155
2002-09-06,"monitor",991
2002-09-06,"printer",126
2002-09-06,"desktop",1261
2002-09-06,"monitor",1652
2002-09-06,"monitor",2529
2002-09-06,"desktop",3924
2002-09-06,"printer",61
2002-09-06,"printer",131
2002-09-06,"monitor",786
2002-09-06,"tv",6691
2002-09-06,"laptop",2495
2002-09-06,"laptop",583
2002-09-06,"phone",329
2002-09-06,"printer",218
2002-09-06,"laptop",490
2002-09-06,"cameras",124
2002-09-06,"tv",5722
2002-09-06,"laptop",2048
2002-09-06,"desktop",3660
2002-09-06,"smartwatch",602
2002-09-06,"desktop",3155
2002-09-06,"phone",359
2002-09-06,"monitor",1373
2002-09-06,"tv",5691
2002-09-06,"printer",19
2002-09-06,"desktop",5516
2002-09-06,"desktop",4034
2002-09-06,"laptop",1224
2002-09-06,"monitor",2852
2002-09-07,"monitor",793
2002-09-07,"printer",271
2002-09-07,"smartwatch",663
2002-09-07,"printer",162
2002-09-07,"monitor",1116
2002-09-07,"printer",151
2002-09-07,"tv",5965
2002-09-07,"laptop",2860
2002-09-07,"phone",729
2002-09-07,"laptop",2222
2002-09-07,"printer",195
2002-09-07,"tv",3470
2002-09-07,"tv",1881
2002-09-07,"cameras",2174
2002-09-07,"laptop",2959
2002-09-07,"tablet",717
2002-09-07,"tablet",981
2002-09-07,"phone",624
2002-09-07,"phone",719
2002-09-07,"laptop",594
2002-09-07,"phone",355
2002-09-07,"smartwatch",491
2002-09-07,"desktop",4829
2002-09-07,"phone",841
2002-09-07,"cameras",2307
2002-09-07,"phone",875
2002-09-07,"desktop",3543
2002-09-07,"tablet",786
2002-09-07,"phone",358
2002-09-07,"smartwatch",106
2002-09-07,"smartwatch",201
2002-09-07,"desktop",2346
2002-09-07,"printer",29
2002-09-07,"cameras",3615
2002-09-07,"smartwatch",69
2002-09-07,"tablet",1437
2002-09-07,"smartwatch",482
2002-09-07,"tv",6654
2002-09-07,"printer",138
2002-09-07,"desktop",1065
2002-09-07,"monitor",1820
2002-09-07,"monitor",2294
2002-09-07,"cameras",1038
2002-09-07,"desktop",1091
2002-09-07,"tv",2389
2002-09-07,"laptop",1317
2002-09-07,"desktop",1064
2002-09-07,"tablet",741
2002-09-07,"laptop",2004
2002-09-07,"desktop",1833
2002-09-07,"smartwatch",253
2002-09-07,"monitor",1553
2002-09-07,"desktop",4781
2002-09-07,"phone",888
2002-09-07,"desktop",4688
2002-09-07,"phone",986
2002-09-07,"monitor",1576
2002-09-07,"desktop",3236
2002-09-07,"laptop",1561
2002-09-07,"laptop",1576
2002-09-07,"monitor",56
2002-09-07,"smartwatch",456
2002-09-07,"laptop",2133
2002-09-07,"monitor",1365
2002-09-07,"cameras",2337
2002-09-07,"smartwatch",240
2002-09-07,"laptop",597
2002-09-07,"tv",5875
2002-09-07,"tablet",1041
2002-09-07,"printer",207
2002-09-07,"desktop",4805
2002-09-07,"printer",146
2002-09-07,"laptop",2322
2002-09-07,"cameras",1662
2002-09-07,"smartwatch",565
2002-09-07,"cameras",2693
2002-09-07,"phone",117
2002-09-07,"desktop",781
2002-09-07,"phone",368
2002-09-07,"smartwatch",611
2002-09-07,"tv",6175
2002-09-07,"smartwatch",207
2002-09-07,"phone",268
2002-09-07,"tablet",113
2002-09-07,"cameras",2022
2002-09-07,"cameras",2624
2002-09-07,"printer",142
2002-09-07,"tablet",234
2002-09-07,"cameras",2360
2002-09-07,"phone",860
2002-09-07,"printer",26
2002-09-07,"monitor",763
2002-09-07,"laptop",1364
2002-09-07,"smartwatch",439
2002-09-07,"tv",772
2002-09-07,"cameras",3220
2002-09-07,"laptop",1902
2002-09-07,"tablet",1304
2002-09-07,"smartwatch",285
2002-09-07,"cameras",1769
2002-09-07,"tablet",380
2002-09-07,"phone",165
2002-09-07,"tablet",212
2002-09-07,"cameras",450
2002-09-07,"smartwatch",380
2002-09-07,"smartwatch",372
2002-09-07,"tablet",1167
2002-09-07,"phone",337
2002-09-07,"laptop",614
2002-09-07,"desktop",4291
2002-09-07,"phone",983
2002-09-07,"cameras",1733
2002-09-07,"laptop",1695
2002-09-07,"monitor",1099
2002-09-07,"smartwatch",633
2002-09-07,"tv",4289
2002-09-07,"monitor",2948
2002-09-07,"monitor",1767
2002-09-07,"laptop",2060
2002-09-07,"monitor",249
2002-09-07,"printer",197
2002-09-07,"smartwatch",442
2002-09-07,"monitor",1754
2002-09-07,"laptop",499
2002-09-07,"phone",993
2002-09-07,"printer",152
2002-09-07,"phone",341
2002-09-07,"cameras",2674
2002-09-07,"printer",161
2002-09-07,"phone",765
2002-09-07,"desktop",1767
2002-09-07,"cameras",1990
2002-09-07,"tv",2219
2002-09-07,"monitor",2170
2002-09-07,"cameras",2452
2002-09-07,"cameras",235
2002-09-07,"monitor",1846
2002-09-07,"tv",2370
2002-09-07,"monitor",1716
2002-09-07,"desktop",1265
2002-09-07,"printer",163
2002-09-07,"printer",32
2002-09-07,"cameras",2310
2002-09-07,"laptop",1738
2002-09-07,"printer",81
2002-09-07,"desktop",4363
2002-09-07,"desktop",1749
2002-09-07,"cameras",1202
2002-09-07,"cameras",1066
2002-09-07,"desktop",2912
2002-09-07,"smartwatch",153
2002-09-07,"smartwatch",48
2002-09-07,"phone",290
2002-09-07,"printer",29
2002-09-07,"phone",327
2002-09-07,"printer",297
2002-09-07,"monitor",578
2002-09-07,"phone",977
2002-09-07,"laptop",1151
2002-09-07,"phone",286
2002-09-07,"smartwatch",432
2002-09-07,"printer",251
2002-09-07,"tv",6765
2002-09-08,"phone",349
2002-09-08,"monitor",1533
2002-09-08,"monitor",1974
2002-09-08,"monitor",709
2002-09-08,"laptop",2520
2002-09-08,"monitor",2844
2002-09-08,"tablet",1243
2002-09-08,"smartwatch",653
2002-09-08,"monitor",730
2002-09-08,"smartwatch",311
2002-09-08,"tv",4356
2002-09-08,"laptop",3066
2002-09-08,"tablet",1479
2002-09-08,"cameras",2178
2002-09-08,"smartwatch",247
2002-09-08,"monitor",2608
2002-09-08,"desktop",2789
2002-09-08,"laptop",369
2002-09-08,"phone",245
2002-09-08,"monitor",1653
2002-09-08,"printer",292
2002-09-08,"phone",592
2002-09-08,"tv",6272
2002-09-08,"phone",212
2002-09-08,"tv",5393
2002-09-08,"tv",2824
2002-09-08,"monitor",2333
2002-09-08,"smartwatch",511
2002-09-08,"monitor",2654
2002-09-08,"monitor",279
2002-09-08,"tv",2816
2002-09-08,"tablet",661
2002-09-08,"tablet",1382
2002-09-08,"printer",216
2002-09-08,"tablet",1187
2002-09-08,"desktop",2283
2002-09-08,"smartwatch",498
2002-09-08,"monitor",194
2002-09-08,"laptop",1925
2002-09-08,"tv",7173
2002-09-08,"printer",124
2002-09-08,"cameras",2015
2002-09-08,"monitor",96
2002-09-08,"smartwatch",452
2002-09-08,"desktop",943
2002-09-08,"tablet",1355
2002-09-08,"monitor",284
2002-09-08,"desktop",5535
2002-09-08,"tablet",1076
2002-09-08,"monitor",432
2002-09-08,"tablet",644
2002-09-08,"tablet",1017
2002-09-08,"tablet",875
2002-09-08,"tv",6490
2002-09-08,"tablet",1495
2002-09-08,"printer",214
2002-09-08,"laptop",394
2002-09-08,"phone",341
2002-09-08,"printer",295
2002-09-08,"tv",3556
2002-09-08,"smartwatch",164
2002-09-08,"cameras",839
2002-09-08,"phone",208
2002-09-08,"smartwatch",210
2002-09-08,"monitor",731
2002-09-08,"tv",2096
2002-09-08,"tablet",199
2002-09-08,"desktop",4273
2002-09-08,"monitor",1348
2002-09-08,"desktop",4885
2002-09-08,"phone",528
2002-09-08,"cameras",1301
2002-09-08,"printer",169
2002-09-08,"tv",3082
2002-09-08,"cameras",1173
2002-09-08,"tv",1249
2002-09-08,"smartwatch",42
2002-09-08,"desktop",4740
2002-09-08,"desktop",5006
2002-09-08,"printer",148
2002-09-08,"desktop",3553
2002-09-08,"printer",29
2002-09-08,"tv",6555
2002-09-08,"tablet",1048
2002-09-08,"tv",6396
2002-09-08,"tablet",561
2002-09-08,"tablet",685
2002-09-08,"tv",3616
2002-09-08,"cameras",2877
2002-09-08,"phone",876
2002-09-08,"desktop",4531
2002-09-08,"smartwatch",82
2002-09-08,"tablet",248
2002-09-08,"tv",2340
2002-09-08,"printer",47
2002-09-08,"desktop",3570
2002-09-08,"desktop",1167
2002-09-08,"phone",352
2002-09-08,"printer",57
2002-09-08,"monitor",873
2002-09-08,"desktop",5515
2002-09-08,"laptop",606
2002-09-08,"laptop",619
2002-09-08,"smartwatch",339
2002-09-08,"monitor",350
2002-09-08,"tv",4041
2002-09-08,"phone",788
2002-09-08,"laptop",321
2002-09-08,"tv",1670
2002-09-08,"phone",320
2002-09-08,"printer",201
2002-09-08,"phone",284
2002-09-08,"desktop",3374
2002-09-08,"monitor",2878
2002-09-08,"tv",3684
2002-09-08,"tablet",1481
2002-09-08,"tablet",399
2002-09-08,"cameras",1254
2002-09-08,"desktop",2647
2002-09-08,"smartwatch",364
2002-09-08,"monitor",752
2002-09-08,"monitor",2351
2002-09-08,"monitor",1244
2002-09-08,"tablet",954
2002-09-08,"phone",348
2002-09-08,"tv",2282
2002-09-08,"smartwatch",644
2002-09-08,"tablet",129
2002-09-08,"tv",1887
2002-09-08,"tv",6476
2002-09-08,"cameras",670
2002-09-08,"monitor",159
2002-09-08,"monitor",2055
2002-09-08,"laptop",760
2002-09-08,"laptop",1091
2002-09-08,"laptop",1983
2002-09-08,"desktop",4755
2002-09-08,"phone",597
2002-09-08,"tablet",253
2002-09-08,"cameras",3485
2002-09-08,"smartwatch",264
2002-09-08,"phone",574
2002-09-08,"laptop",1334
2002-09-08,"printer",282
2002-09-08,"phone",116
2002-09-08,"phone",181
2002-09-08,"tablet",810
2002-09-08,"cameras",3173
2002-09-08,"printer",73
2002-09-08,"tv",646
2002-09-08,"phone",531
2002-09-08,"laptop",2402
2002-09-08,"tablet",1115
2002-09-08,"smartwatch",522
2002-09-08,"cameras",1718
2002-09-08,"cameras",2405
2002-09-08,"phone",768
2002-09-08,"monitor",1705
2002-09-08,"phone",949
2002-09-08,"phone",100
2002-09-08,"phone",296
2002-09-08,"tv",250
2002-09-08,"tablet",1140
2002-09-08,"laptop",721
2002-09-08,"smartwatch",180
2002-09-08,"printer",132
2002-09-08,"phone",584
2002-09-08,"desktop",4738
2002-09-08,"desktop",1641
2002-09-08,"tablet",725
2002-09-08,"tv",4327
2002-09-08,"tv",1465
2002-09-08,"laptop",2460
2002-09-08,"cameras",2749
2002-09-08,"tablet",892
2002-09-09,"tv",4518
2002-09-09,"tablet",1070
2002-09-09,"smartwatch",593
2002-09-09,"monitor",2521
2002-09-09,"tv",3169
2002-09-09,"tv",2860
2002-09-09,"monitor",2130
2002-09-09,"tablet",924
2002-09-09,"printer",135
2002-09-09,"tv",4988
2002-09-09,"phone",422
2002-09-09,"tablet",105
2002-09-09,"monitor",2793
2002-09-09,"smartwatch",335
2002-09-09,"printer",125
2002-09-09,"smartwatch",96
2002-09-09,"printer",207
2002-09-09,"tablet",607
2002-09-09,"monitor",2780
2002-09-09,"laptop",1500
2002-09-09,"monitor",2343
2002-09-09,"cameras",719
2002-09-09,"laptop",1214
2002-09-09,"laptop",2884
2002-09-09,"laptop",2007
2002-09-09,"laptop",2066
2002-09-09,"cameras",1157
2002-09-09,"printer",293
2002-09-09,"phone",910
2002-09-09,"tv",6290
2002-09-09,"tablet",997
2002-09-09,"printer",178
2002-09-09,"phone",717
2002-09-09,"laptop",2707
2002-09-09,"monitor",1704
2002-09-09,"desktop",1576
2002-09-09,"monitor",2925
2002-09-09,"laptop",1580
2002-09-09,"tv",5891
2002-09-09,"printer",115
2002-09-09,"cameras",410
2002-09-09,"printer",21
2002-09-09,"printer",92
2002-09-09,"phone",694
2002-09-09,"tv",5904
2002-09-09,"monitor",497
2002-09-09,"desktop",2024
2002-09-09,"phone",348
2002-09-09,"tablet",1266
2002-09-09,"monitor",2455
2002-09-09,"tablet",1210
2002-09-09,"smartwatch",106
2002-09-09,"phone",407
2002-09-09,"printer",109
2002-09-09,"printer",202
2002-09-09,"tablet",893
2002-09-09,"cameras",2688
2002-09-09,"tablet",747
2002-09-09,"smartwatch",30
2002-09-09,"phone",251
2002-09-09,"printer",242
2002-09-09,"tablet",728
2002-09-09,"printer",198
2002-09-09,"cameras",75
2002-09-09,"smartwatch",98
2002-09-09,"cameras",561
2002-09-09,"smartwatch",492
2002-09-09,"phone",563
2002-09-09,"monitor",1011
2002-09-09,"cameras",871
2002-09-09,"printer",237
2002-09-09,"printer",100
2002-09-09,"smartwatch",118
2002-09-09,"printer",273
2002-09-09,"monitor",1088
2002-09-09,"printer",285
2002-09-09,"tv",6177
2002-09-09,"desktop",5259
2002-09-09,"tablet",1255
2002-09-09,"printer",262
2002-09-09,"phone",313
2002-09-09,"cameras",3189
2002-09-09,"laptop",2907
2002-09-09,"laptop",1008
2002-09-09,"desktop",5541
2002-09-09,"smartwatch",700
2002-09-09,"monitor",795
2002-09-09,"tv",5174
2002-09-09,"desktop",2890
2002-09-09,"phone",578
2002-09-09,"smartwatch",141
2002-09-09,"tv",420
2002-09-10,"laptop",522
2002-09-10,"tv",6497
2002-09-10,"printer",76
2002-09-10,"phone",193
2002-09-10,"tv",4792
2002-09-10,"printer",136
2002-09-10,"desktop",3390
2002-09-10,"tv",2781
2002-09-10,"cameras",3350
2002-09-10,"tv",2077
2002-09-10,"printer",19
2002-09-10,"printer",178
2002-09-10,"tv",3212
2002-09-10,"monitor",748
2002-09-10,"desktop",2110
2002-09-10,"tv",2123
2002-09-10,"monitor",2608
2002-09-10,"laptop",1310
2002-09-10,"smartwatch",360
2002-09-10,"tv",4232
2002-09-10,"tv",1327
2002-09-10,"cameras",3439
2002-09-10,"desktop",2570
2002-09-10,"monitor",1741
2002-09-10,"desktop",3376
2002-09-10,"smartwatch",578
2002-09-10,"smartwatch",601
2002-09-10,"tv",6273
2002-09-10,"laptop",2639
2002-09-10,"desktop",5142
2002-09-10,"laptop",2309
2002-09-10,"tv",2060
2002-09-10,"tablet",128
2002-09-10,"cameras",2083
2002-09-10,"smartwatch",252
2002-09-10,"laptop",1494
2002-09-10,"tv",930
2002-09-10,"tablet",966
2002-09-10,"phone",301
2002-09-11,"cameras",1646
2002-09-11,"tablet",1034
2002-09-11,"phone",641
2002-09-11,"laptop",1551
2002-09-11,"monitor",1708
2002-09-11,"tablet",180
2002-09-11,"desktop",4798
2002-09-11,"monitor",2440
2002-09-11,"cameras",1260
2002-09-11,"cameras",759
2002-09-11,"tablet",252
2002-09-11,"printer",220
2002-09-11,"tablet",1147
2002-09-11,"tv",4459
2002-09-11,"cameras",899
2002-09-11,"tablet",278
2002-09-11,"desktop",2029
2002-09-11,"tablet",559
2002-09-11,"tablet",1198
2002-09-11,"smartwatch",229
2002-09-11,"tv",475
2002-09-11,"phone",155
2002-09-11,"desktop",2260
2002-09-11,"desktop",840
2002-09-11,"tv",4671
2002-09-11,"desktop",1009
2002-09-11,"tv",5588
2002-09-11,"tv",1043
2002-09-11,"laptop",767
2002-09-11,"cameras",3390
2002-09-11,"tv",6683
2002-09-11,"tv",3612
2002-09-11,"tv",5468
2002-09-11,"laptop",2196
2002-09-11,"phone",126
2002-09-11,"tv",6146
2002-09-11,"phone",792
2002-09-11,"cameras",3442
2002-09-11,"printer",46
2002-09-11,"smartwatch",476
2002-09-11,"desktop",1717
2002-09-11,"smartwatch",542
2002-09-11,"monitor",2120
2002-09-11,"printer",50
2002-09-11,"printer",172
2002-09-11,"desktop",3386
2002-09-11,"phone",548
2002-09-11,"smartwatch",547
2002-09-11,"smartwatch",206
2002-09-11,"phone",265
2002-09-11,"cameras",2940
2002-09-11,"printer",164
2002-09-11,"monitor",2725
2002-09-11,"tv",841
2002-09-11,"cameras",2128
2002-09-11,"printer",108
2002-09-11,"laptop",543
2002-09-11,"monitor",2274
2002-09-11,"tablet",187
2002-09-11,"tablet",382
2002-09-11,"smartwatch",252
2002-09-11,"monitor",2432
2002-09-11,"cameras",1355
2002-09-11,"desktop",2394
2002-09-11,"tv",206
2002-09-11,"laptop",842
2002-09-11,"tv",4849
2002-09-11,"monitor",837
2002-09-11,"phone",640
2002-09-11,"phone",652
2002-09-11,"tv",7008
2002-09-11,"laptop",2708
2002-09-11,"cameras",2269
2002-09-11,"smartwatch",369
2002-09-11,"cameras",770
2002-09-11,"tablet",1177
2002-09-11,"cameras",1410
2002-09-11,"laptop",859
2002-09-11,"tv",2082
2002-09-11,"tv",325
2002-09-11,"smartwatch",333
2002-09-11,"smartwatch",390
2002-09-11,"printer",120
2002-09-11,"monitor",1924
2002-09-11,"desktop",3257
2002-09-11,"printer",73
2002-09-11,"laptop",1435
2002-09-11,"tablet",1149
2002-09-11,"tablet",558
2002-09-11,"cameras",289
2002-09-11,"smartwatch",621
2002-09-11,"phone",625
2002-09-11,"smartwatch",609
2002-09-11,"printer",14
2002-09-11,"desktop",3068
2002-09-11,"laptop",262
2002-09-11,"printer",41
2002-09-11,"desktop",5227
2002-09-11,"printer",127
2002-09-11,"tv",4352
2002-09-11,"printer",37
2002-09-11,"smartwatch",609
2002-09-11,"monitor",1341
2002-09-11,"printer",83
2002-09-11,"phone",572
2002-09-11,"smartwatch",218
2002-09-11,"monitor",2991
2002-09-11,"laptop",2921
2002-09-11,"monitor",1029
2002-09-11,"desktop",4188
2002-09-11,"tablet",1117
2002-09-11,"printer",247
2002-09-11,"laptop",3090
2002-09-11,"tv",7122
2002-09-11,"tv",7171
2002-09-11,"cameras",2484
2002-09-11,"phone",639
2002-09-11,"tablet",1168
2002-09-11,"tv",6406
2002-09-11,"printer",10
2002-09-11,"laptop",2742
2002-09-11,"monitor",2334
2002-09-11,"tv",2061
2002-09-11,"phone",296
2002-09-11,"monitor",2718
2002-09-11,"tablet",1330
2002-09-11,"printer",219
2002-09-11,"tablet",895
2002-09-11,"monitor",2359
2002-09-11,"phone",336
2002-09-11,"phone",677
2002-09-11,"desktop",4446
2002-09-11,"tv",449
2002-09-11,"phone",778
2002-09-11,"printer",54
2002-09-11,"cameras",3403
2002-09-11,"monitor",639
2002-09-11,"tv",2746
2002-09-11,"tablet",672
2002-09-11,"laptop",1608
2002-09-11,"tv",1941
2002-09-11,"tv",4475
2002-09-11,"desktop",1232
2002-09-11,"desktop",4270
2002-09-11,"laptop",2101
2002-09-11,"smartwatch",694
2002-09-11,"printer",213
2002-09-11,"desktop",5184
2002-09-11,"laptop",2605
2002-09-11,"laptop",1600
2002-09-11,"cameras",1060
2002-09-11,"cameras",3400
2002-09-11,"phone",658
2002-09-11,"phone",692
2002-09-11,"smartwatch",95
2002-09-11,"cameras",1964
2002-09-11,"smartwatch",633
2002-09-11,"monitor",1003
2002-09-11,"tablet",205
2002-09-11,"smartwatch",680
2002-09-11,"printer",41
2002-09-11,"tablet",1461
2002-09-11,"desktop",5571
2002-09-11,"phone",374
2002-09-11,"desktop",5693
2002-09-11,"laptop",1533
2002-09-11,"cameras",1465
2002-09-11,"desktop",4021
2002-09-11,"monitor",2517
2002-09-11,"phone",548
2002-09-11,"cameras",3159
2002-09-11,"laptop",1298
2002-09-11,"monitor",2962
2002-09-11,"tv",5203
2002-09-11,"monitor",2280
2002-09-11,"laptop",1446
2002-09-11,"tv",7101
2002-09-11,"smartwatch",542
2002-09-11,"tv",3624
2002-09-11,"monitor",2861
2002-09-11,"phone",442
2002-09-11,"tv",5635
2002-09-11,"desktop",3497
2002-09-11,"laptop",542
2002-09-11,"tv",3306
2002-09-11,"cameras",2568
2002-09-11,"monitor",2337
2002-09-11,"printer",207
2002-09-11,"desktop",3379
2002-09-11,"desktop",1537
2002-09-11,"printer",158
2002-09-11,"phone",434
2002-09-11,"tv",7038
2002-09-11,"laptop",2469
2002-09-11,"phone",791
2002-09-11,"printer",231
2002-09-11,"smartwatch",308
2002-09-11,"phone",129
2002-09-11,"monitor",2960
2002-09-11,"printer",161
